55.9285 	DATA 	Keypress: right
55.9359 	EXP 	fixation: autoDraw = False
55.9359 	EXP 	grating: autoDraw = False
55.9359 	EXP 	grating: ori = 16.5
55.9359 	EXP 	fixation: autoDraw = True
56.4372 	INFO 	Keyboard events cleared
56.4363 	EXP 	fixation: autoDraw = False
56.4363 	EXP 	grating: autoDraw = True
56.7363 	EXP 	grating: autoDraw = False
56.8114 	DATA 	Keypress: right
56.8193 	EXP 	fixation: autoDraw = False
56.8193 	EXP 	grating: autoDraw = False
56.8193 	EXP 	grating: ori = -16.5
56.8193 	EXP 	fixation: autoDraw = True
57.3197 	INFO 	Keyboard events cleared
57.3191 	EXP 	fixation: autoDraw = False
57.3191 	EXP 	grating: autoDraw = True
57.6190 	EXP 	grating: autoDraw = False
57.6933 	DATA 	Keypress: right
57.7019 	EXP 	fixation: autoDraw = False
57.7019 	EXP 	grating: autoDraw = False
57.7019 	EXP 	grating: ori = -17.0
57.7019 	EXP 	fixation: autoDraw = True
58.2037 	INFO 	Keyboard events cleared
58.2028 	EXP 	fixation: autoDraw = False
58.2028 	EXP 	grating: autoDraw = True
58.5028 	EXP 	grating: autoDraw = False
58.6282 	DATA 	Keypress: right
58.6357 	EXP 	fixation: autoDraw = False
58.6357 	EXP 	grating: autoDraw = False
58.6357 	EXP 	grating: ori = 17.5
58.6357 	EXP 	fixation: autoDraw = True
59.1375 	INFO 	Keyboard events cleared
59.1367 	EXP 	grating: autoDraw = True
59.1522 	EXP 	fixation: autoDraw = False
59.4521 	EXP 	grating: autoDraw = False
59.7779 	DATA 	Keypress: right
59.7854 	EXP 	fixation: autoDraw = False
59.7854 	EXP 	grating: autoDraw = False
59.7854 	EXP 	grating: ori = -17.5
59.7854 	EXP 	fixation: autoDraw = True
60.2865 	INFO 	Keyboard events cleared
60.2858 	EXP 	fixation: autoDraw = False
60.2858 	EXP 	grating: autoDraw = True
60.5850 	EXP 	grating: autoDraw = False
62.2602 	DATA 	Keypress: right
62.2685 	EXP 	fixation: autoDraw = False
62.2685 	EXP 	grating: autoDraw = False
62.2685 	EXP 	grating: ori = -18.0
62.2685 	EXP 	fixation: autoDraw = True
62.7699 	INFO 	Keyboard events cleared
62.7692 	EXP 	fixation: autoDraw = False
62.7692 	EXP 	grating: autoDraw = True
63.0688 	EXP 	grating: autoDraw = False
63.3269 	DATA 	Keypress: left
63.3351 	EXP 	fixation: autoDraw = False
63.3351 	EXP 	grating: autoDraw = False
63.3351 	EXP 	grating: ori = -18.0
63.3351 	EXP 	fixation: autoDraw = True
63.8360 	INFO 	Keyboard events cleared
63.8351 	EXP 	fixation: autoDraw = False
63.8351 	EXP 	grating: autoDraw = True
64.1350 	EXP 	grating: autoDraw = False
64.2267 	DATA 	Keypress: left
64.2348 	EXP 	fixation: autoDraw = False
64.2348 	EXP 	grating: autoDraw = False
64.2348 	EXP 	grating: ori = -18.0
64.2348 	EXP 	fixation: autoDraw = True
64.7359 	INFO 	Keyboard events cleared
64.7350 	EXP 	fixation: autoDraw = False
64.7350 	EXP 	grating: autoDraw = True
65.0346 	EXP 	grating: autoDraw = False
65.0773 	DATA 	Keypress: left
65.0848 	EXP 	fixation: autoDraw = False
65.0848 	EXP 	grating: autoDraw = False
65.0848 	EXP 	grating: ori = 17.5
65.0848 	EXP 	fixation: autoDraw = True
65.5852 	INFO 	Keyboard events cleared
65.5844 	EXP 	fixation: autoDraw = False
65.5844 	EXP 	grating: autoDraw = True
65.8849 	EXP 	grating: autoDraw = False
65.9946 	DATA 	Keypress: left
66.0013 	EXP 	fixation: autoDraw = False
66.0013 	EXP 	grating: autoDraw = False
66.0013 	EXP 	grating: ori = 18.0
66.0013 	EXP 	fixation: autoDraw = True
66.3419 	DATA 	Keypress: right
66.5023 	INFO 	Keyboard events cleared
66.5012 	EXP 	fixation: autoDraw = False
66.5012 	EXP 	grating: autoDraw = True
66.8013 	EXP 	grating: autoDraw = False
67.1429 	DATA 	Keypress: right
67.1511 	EXP 	fixation: autoDraw = False
67.1511 	EXP 	grating: autoDraw = False
67.1511 	EXP 	grating: ori = 18.0
67.1511 	EXP 	fixation: autoDraw = True
67.6524 	INFO 	Keyboard events cleared
67.6516 	EXP 	fixation: autoDraw = False
67.6516 	EXP 	grating: autoDraw = True
67.9515 	EXP 	grating: autoDraw = False
67.9948 	DATA 	Keypress: right
68.0008 	EXP 	fixation: autoDraw = False
68.0008 	EXP 	grating: autoDraw = False
68.0008 	EXP 	grating: ori = 18.0
68.0008 	EXP 	fixation: autoDraw = True
68.5017 	INFO 	Keyboard events cleared
68.5009 	EXP 	fixation: autoDraw = False
68.5009 	EXP 	grating: autoDraw = True
68.8017 	EXP 	grating: autoDraw = False
68.8105 	DATA 	Keypress: right
68.8175 	EXP 	fixation: autoDraw = False
68.8175 	EXP 	grating: autoDraw = False
68.8175 	EXP 	grating: ori = 17.5
68.8175 	EXP 	fixation: autoDraw = True
69.3171 	INFO 	Keyboard events cleared
69.3165 	EXP 	fixation: autoDraw = False
69.3165 	EXP 	grating: autoDraw = True
69.5087 	DATA 	Keypress: right
69.5173 	EXP 	fixation: autoDraw = False
69.5173 	EXP 	grating: autoDraw = False
69.5173 	EXP 	grating: ori = -17.5
69.5173 	EXP 	fixation: autoDraw = True
70.0188 	INFO 	Keyboard events cleared
70.0180 	EXP 	fixation: autoDraw = False
70.0180 	EXP 	grating: autoDraw = True
70.1427 	DATA 	Keypress: right
70.1506 	EXP 	fixation: autoDraw = False
70.1506 	EXP 	grating: autoDraw = False
70.1506 	EXP 	grating: ori = 18.0
70.1506 	EXP 	fixation: autoDraw = True
70.6520 	INFO 	Keyboard events cleared
70.6511 	EXP 	fixation: autoDraw = False
70.6511 	EXP 	grating: autoDraw = True
70.9513 	EXP 	grating: autoDraw = False
71.4085 	DATA 	Keypress: right
71.4174 	EXP 	fixation: autoDraw = False
71.4174 	EXP 	grating: autoDraw = False
71.4174 	EXP 	grating: ori = -18.0
71.4174 	EXP 	fixation: autoDraw = True
71.9184 	INFO 	Keyboard events cleared
71.9175 	EXP 	fixation: autoDraw = False
71.9175 	EXP 	grating: autoDraw = True
72.2174 	EXP 	grating: autoDraw = False
72.4428 	DATA 	Keypress: left
72.4505 	EXP 	fixation: autoDraw = False
72.4505 	EXP 	grating: autoDraw = False
72.4505 	EXP 	grating: ori = -18.0
72.4505 	EXP 	fixation: autoDraw = True
72.9510 	INFO 	Keyboard events cleared
72.9503 	EXP 	fixation: autoDraw = False
72.9503 	EXP 	grating: autoDraw = True
73.2507 	EXP 	grating: autoDraw = False
73.3927 	DATA 	Keypress: left
73.4004 	EXP 	fixation: autoDraw = False
73.4004 	EXP 	grating: autoDraw = False
73.4004 	EXP 	grating: ori = -17.5
73.4004 	EXP 	fixation: autoDraw = True
73.9004 	INFO 	Keyboard events cleared
73.8997 	EXP 	fixation: autoDraw = False
73.8997 	EXP 	grating: autoDraw = True
74.2005 	EXP 	grating: autoDraw = False
74.4252 	DATA 	Keypress: left
74.4336 	EXP 	fixation: autoDraw = False
74.4336 	EXP 	grating: autoDraw = False
74.4336 	EXP 	grating: ori = 17.5
74.4336 	EXP 	fixation: autoDraw = True
74.9336 	INFO 	Keyboard events cleared
74.9328 	EXP 	fixation: autoDraw = False
74.9328 	EXP 	grating: autoDraw = True
75.2336 	EXP 	grating: autoDraw = False
75.4244 	DATA 	Keypress: right
75.4336 	EXP 	fixation: autoDraw = False
75.4336 	EXP 	grating: autoDraw = False
75.4336 	EXP 	grating: ori = 17.5
75.4336 	EXP 	fixation: autoDraw = True
75.9347 	INFO 	Keyboard events cleared
75.9337 	EXP 	fixation: autoDraw = False
75.9337 	EXP 	grating: autoDraw = True
76.2336 	EXP 	grating: autoDraw = False
76.3100 	DATA 	Keypress: right
76.3167 	EXP 	fixation: autoDraw = False
76.3167 	EXP 	grating: autoDraw = False
76.3167 	EXP 	grating: ori = 17.0
76.3167 	EXP 	fixation: autoDraw = True
76.8174 	INFO 	Keyboard events cleared
76.8166 	EXP 	fixation: autoDraw = False
76.8166 	EXP 	grating: autoDraw = True
77.1169 	EXP 	grating: autoDraw = False
77.2252 	DATA 	Keypress: right
77.2331 	EXP 	fixation: autoDraw = False
77.2331 	EXP 	grating: autoDraw = False
77.2331 	EXP 	grating: ori = -17.0
77.2331 	EXP 	fixation: autoDraw = True
77.7339 	INFO 	Keyboard events cleared
77.7330 	EXP 	fixation: autoDraw = False
77.7330 	EXP 	grating: autoDraw = True
78.0333 	EXP 	grating: autoDraw = False
78.5587 	DATA 	Keypress: left
78.5665 	EXP 	fixation: autoDraw = False
78.5665 	EXP 	grating: autoDraw = False
78.5665 	EXP 	grating: ori = 17.0
78.5665 	EXP 	fixation: autoDraw = True
79.0679 	INFO 	Keyboard events cleared
79.0670 	EXP 	fixation: autoDraw = False
79.0670 	EXP 	grating: autoDraw = True
79.3671 	EXP 	grating: autoDraw = False
79.5071 	DATA 	Keypress: right
79.5160 	EXP 	fixation: autoDraw = False
79.5160 	EXP 	grating: autoDraw = False
79.5160 	EXP 	grating: ori = 16.5
79.5160 	EXP 	fixation: autoDraw = True
80.0177 	INFO 	Keyboard events cleared
80.0168 	EXP 	fixation: autoDraw = False
80.0168 	EXP 	grating: autoDraw = True
80.3170 	EXP 	grating: autoDraw = False
80.3406 	DATA 	Keypress: right
80.3496 	EXP 	fixation: autoDraw = False
80.3496 	EXP 	grating: autoDraw = False
80.3496 	EXP 	grating: ori = 16.5
80.3496 	EXP 	fixation: autoDraw = True
80.8513 	INFO 	Keyboard events cleared
80.8505 	EXP 	fixation: autoDraw = False
80.8505 	EXP 	grating: autoDraw = True
81.1496 	EXP 	grating: autoDraw = False
81.1751 	DATA 	Keypress: right
81.1828 	EXP 	fixation: autoDraw = False
81.1828 	EXP 	grating: autoDraw = False
81.1828 	EXP 	grating: ori = -16.5
81.1828 	EXP 	fixation: autoDraw = True
81.6832 	INFO 	Keyboard events cleared
81.6826 	EXP 	fixation: autoDraw = False
81.6826 	EXP 	grating: autoDraw = True
81.9832 	EXP 	grating: autoDraw = False
82.1908 	DATA 	Keypress: left
82.1996 	EXP 	fixation: autoDraw = False
82.1996 	EXP 	grating: autoDraw = False
82.1996 	EXP 	grating: ori = -16.0
82.1996 	EXP 	fixation: autoDraw = True
82.7008 	INFO 	Keyboard events cleared
82.7000 	EXP 	fixation: autoDraw = False
82.7000 	EXP 	grating: autoDraw = True
82.9996 	EXP 	grating: autoDraw = False
83.1412 	DATA 	Keypress: left
83.1493 	EXP 	fixation: autoDraw = False
83.1493 	EXP 	grating: autoDraw = False
83.1493 	EXP 	grating: ori = 16.0
83.1493 	EXP 	fixation: autoDraw = True
83.6500 	INFO 	Keyboard events cleared
83.6492 	EXP 	fixation: autoDraw = False
83.6492 	EXP 	grating: autoDraw = True
83.9497 	EXP 	grating: autoDraw = False
84.0915 	DATA 	Keypress: left
84.1001 	EXP 	fixation: autoDraw = False
84.1001 	EXP 	grating: autoDraw = False
84.1001 	EXP 	grating: ori = -16.5
84.1001 	EXP 	fixation: autoDraw = True
84.5999 	INFO 	Keyboard events cleared
84.5990 	EXP 	grating: autoDraw = True
84.6158 	EXP 	fixation: autoDraw = False
84.8990 	EXP 	grating: autoDraw = False
84.9910 	DATA 	Keypress: right
84.9991 	EXP 	fixation: autoDraw = False
84.9991 	EXP 	grating: autoDraw = False
84.9991 	EXP 	grating: ori = 17.0
84.9991 	EXP 	fixation: autoDraw = True
85.4988 	INFO 	Keyboard events cleared
85.4981 	EXP 	fixation: autoDraw = False
85.4981 	EXP 	grating: autoDraw = True
85.7989 	EXP 	grating: autoDraw = False
86.0746 	DATA 	Keypress: right
86.0821 	EXP 	fixation: autoDraw = False
86.0821 	EXP 	grating: autoDraw = False
86.0821 	EXP 	grating: ori = 17.0
86.0821 	EXP 	fixation: autoDraw = True
86.5831 	INFO 	Keyboard events cleared
86.5823 	EXP 	fixation: autoDraw = False
86.5823 	EXP 	grating: autoDraw = True
86.8819 	EXP 	grating: autoDraw = False
87.0407 	DATA 	Keypress: right
87.0487 	EXP 	fixation: autoDraw = False
87.0487 	EXP 	grating: autoDraw = False
87.0487 	EXP 	grating: ori = -17.0
87.0487 	EXP 	fixation: autoDraw = True
87.5496 	INFO 	Keyboard events cleared
87.5488 	EXP 	fixation: autoDraw = False
87.5488 	EXP 	grating: autoDraw = True
87.8492 	EXP 	grating: autoDraw = False
87.9568 	DATA 	Keypress: left
87.9654 	EXP 	fixation: autoDraw = False
87.9654 	EXP 	grating: autoDraw = False
87.9654 	EXP 	grating: ori = -16.5
87.9654 	EXP 	fixation: autoDraw = True
88.4655 	INFO 	Keyboard events cleared
88.4649 	EXP 	fixation: autoDraw = False
88.4649 	EXP 	grating: autoDraw = True
88.7661 	EXP 	grating: autoDraw = False
89.0072 	DATA 	Keypress: left
89.0153 	EXP 	fixation: autoDraw = False
89.0153 	EXP 	grating: autoDraw = False
89.0153 	EXP 	grating: ori = -16.5
89.0153 	EXP 	fixation: autoDraw = True
89.5155 	INFO 	Keyboard events cleared
89.5146 	EXP 	fixation: autoDraw = False
89.5146 	EXP 	grating: autoDraw = True
89.8159 	EXP 	grating: autoDraw = False
90.0237 	DATA 	Keypress: left
90.0313 	EXP 	fixation: autoDraw = False
90.0313 	EXP 	grating: autoDraw = False
90.0313 	EXP 	grating: ori = -16.5
90.0313 	EXP 	fixation: autoDraw = True
90.5327 	INFO 	Keyboard events cleared
90.5318 	EXP 	fixation: autoDraw = False
90.5318 	EXP 	grating: autoDraw = True
90.8315 	EXP 	grating: autoDraw = False
90.9900 	DATA 	Keypress: left
90.9981 	EXP 	fixation: autoDraw = False
90.9981 	EXP 	grating: autoDraw = False
90.9981 	EXP 	grating: ori = 16.0
90.9981 	EXP 	fixation: autoDraw = True
91.5001 	INFO 	Keyboard events cleared
91.4991 	EXP 	fixation: autoDraw = False
91.4991 	EXP 	grating: autoDraw = True
91.7993 	EXP 	grating: autoDraw = False
91.9724 	DATA 	Keypress: left
91.9817 	EXP 	fixation: autoDraw = False
91.9817 	EXP 	grating: autoDraw = False
91.9817 	EXP 	grating: ori = 16.5
91.9817 	EXP 	fixation: autoDraw = True
92.4823 	INFO 	Keyboard events cleared
92.4814 	EXP 	fixation: autoDraw = False
92.4814 	EXP 	grating: autoDraw = True
92.7819 	EXP 	grating: autoDraw = False
92.9082 	DATA 	Keypress: right
92.9149 	EXP 	fixation: autoDraw = False
92.9149 	EXP 	grating: autoDraw = False
92.9149 	EXP 	grating: ori = -16.5
92.9149 	EXP 	fixation: autoDraw = True
93.4160 	INFO 	Keyboard events cleared
93.4150 	EXP 	fixation: autoDraw = False
93.4150 	EXP 	grating: autoDraw = True
93.7149 	EXP 	grating: autoDraw = False
93.8074 	DATA 	Keypress: left
93.8147 	EXP 	fixation: autoDraw = False
93.8147 	EXP 	grating: autoDraw = False
93.8147 	EXP 	grating: ori = 16.5
93.8147 	EXP 	fixation: autoDraw = True
94.3154 	INFO 	Keyboard events cleared
94.3147 	EXP 	fixation: autoDraw = False
94.3147 	EXP 	grating: autoDraw = True
94.6142 	EXP 	grating: autoDraw = False
94.6559 	DATA 	Keypress: right
94.6649 	EXP 	fixation: autoDraw = False
94.6649 	EXP 	grating: autoDraw = False
94.6649 	EXP 	grating: ori = 16.0
94.6649 	EXP 	fixation: autoDraw = True
95.1661 	INFO 	Keyboard events cleared
95.1652 	EXP 	fixation: autoDraw = False
95.1652 	EXP 	grating: autoDraw = True
95.4648 	EXP 	grating: autoDraw = False
95.5236 	DATA 	Keypress: left
95.5308 	EXP 	fixation: autoDraw = False
95.5308 	EXP 	grating: autoDraw = False
95.5308 	EXP 	grating: ori = 16.5
95.5308 	EXP 	fixation: autoDraw = True
96.0322 	INFO 	Keyboard events cleared
96.0314 	EXP 	fixation: autoDraw = False
96.0314 	EXP 	grating: autoDraw = True
96.3314 	EXP 	grating: autoDraw = False
96.7724 	DATA 	Keypress: right
96.7808 	EXP 	fixation: autoDraw = False
96.7808 	EXP 	grating: autoDraw = False
96.7808 	EXP 	grating: ori = -16.5
96.7808 	EXP 	fixation: autoDraw = True
97.2820 	INFO 	Keyboard events cleared
97.2812 	EXP 	fixation: autoDraw = False
97.2812 	EXP 	grating: autoDraw = True
97.5806 	EXP 	grating: autoDraw = False
97.7726 	DATA 	Keypress: left
97.7810 	EXP 	fixation: autoDraw = False
97.7810 	EXP 	grating: autoDraw = False
97.7810 	EXP 	grating: ori = -16.5
97.7810 	EXP 	fixation: autoDraw = True
98.2823 	INFO 	Keyboard events cleared
98.2814 	EXP 	fixation: autoDraw = False
98.2814 	EXP 	grating: autoDraw = True
98.5815 	EXP 	grating: autoDraw = False
98.7218 	DATA 	Keypress: right
98.7308 	EXP 	fixation: autoDraw = False
98.7308 	EXP 	grating: autoDraw = False
98.7308 	EXP 	grating: ori = 17.0
98.7308 	EXP 	fixation: autoDraw = True
99.2317 	INFO 	Keyboard events cleared
99.2309 	EXP 	fixation: autoDraw = False
99.2309 	EXP 	grating: autoDraw = True
99.5307 	EXP 	grating: autoDraw = False
100.0895 	DATA 	Keypress: right
100.0973 	EXP 	fixation: autoDraw = False
100.0973 	EXP 	grating: autoDraw = False
100.0973 	EXP 	grating: ori = 17.0
100.0973 	EXP 	fixation: autoDraw = True
100.5980 	INFO 	Keyboard events cleared
100.5972 	EXP 	fixation: autoDraw = False
100.5972 	EXP 	grating: autoDraw = True
100.8975 	EXP 	grating: autoDraw = False
101.1889 	DATA 	Keypress: right
101.1972 	EXP 	fixation: autoDraw = False
101.1972 	EXP 	grating: autoDraw = False
101.1972 	EXP 	grating: ori = -17.0
101.1972 	EXP 	fixation: autoDraw = True
101.6983 	INFO 	Keyboard events cleared
101.6976 	EXP 	fixation: autoDraw = False
101.6976 	EXP 	grating: autoDraw = True
101.9973 	EXP 	grating: autoDraw = False
102.1884 	DATA 	Keypress: left
102.1970 	EXP 	fixation: autoDraw = False
102.1970 	EXP 	grating: autoDraw = False
102.1970 	EXP 	grating: ori = 16.5
102.1970 	EXP 	fixation: autoDraw = True
102.6965 	INFO 	Keyboard events cleared
102.6960 	EXP 	fixation: autoDraw = False
102.6960 	EXP 	grating: autoDraw = True
102.9970 	EXP 	grating: autoDraw = False
103.0864 	DATA 	Keypress: left
103.0970 	EXP 	fixation: autoDraw = False
103.0970 	EXP 	grating: autoDraw = False
103.1012 	EXP 	third_experiment: status = STOPPED
103.1276 	INFO 	saved data to 'C:\\Users\\91991\\Desktop\\PSY310\\Experiments\\data/043748_third_experiment_2024-09-12_17h49.57.649.csv'
103.1287 	INFO 	saved data to C:\Users\91991\Desktop\PSY310\Experiments\data/043748_third_experiment_2024-09-12_17h49.57.649.psydat
103.1931 	EXP 	window1: mouseVisible = True
103.6759 	DEBUG 	Saving data for third_experiment ExperimentHandler
